MDTU,plaq,Re(det),Im(det),link
930,0.00170626,1.6459e-07,1.33775e-07,8.88559
932,0.00161134,8.92306e-07,9.99439e-07,9.48864
934,0.00252665,8.43452e-07,9.30246e-07,10.1058
936,0.00189886,8.86954e-07,6.06645e-07,9.47886
938,0.00112699,1.35712e-06,1.92412e-07,10.4567
940,0.00145158,2.83248e-07,5.60825e-07,9.54607
942,0.00166055,5.77384e-07,6.83555e-07,11.4101
944,0.00158828,2.45004e-07,1.44563e-07,12.6908
946,0.000987971,2.5101e-07,3.15063e-07,12.7322
948,0.00179139,2.47771e-07,1.99814e-07,12.4751
950,0.00230279,2.93142e-07,2.89145e-07,12.1729
952,0.00134674,5.52417e-07,3.77833e-07,10.8465
954,0.00228991,7.32114e-07,8.67486e-07,10.3616
956,0.0012915,3.71974e-07,3.84714e-07,10.505
958,0.00164252,1.43236e-07,1.45492e-07,9.63351
960,0.00191208,2.25237e-07,1.21612e-07,9.44237
962,0.00126353,2.97999e-07,2.53529e-07,10.0448
964,0.00172465,6.82806e-07,4.83811e-07,9.74186
966,0.00123213,5.59715e-07,6.07043e-07,11.2873
968,0.000974484,3.38377e-07,3.96829e-07,11.0434
970,0.00121247,3.34667e-07,3.63788e-07,10.2287
972,0.00121247,3.34667e-07,3.63788e-07,10.2287
974,0.000721927,1.2012e-07,6.92609e-07,10.868
976,0.000864927,1.34693e-07,1.30658e-07,11.5529
978,0.00162236,1.82197e-06,3.86641e-07,10.9966
980,0.00140788,2.14929e-07,4.44787e-07,10.4366
982,0.000999628,3.03416e-07,1.31407e-07,11.222
984,0.000961557,3.57599e-07,4.70839e-07,10.6454
986,0.000882142,7.16901e-07,2.36576e-07,11.4842
